from,to,value,gas,gas_used,input,tx_hash,fuzz_string
0xA4343bA8eD420975434a0A75370e2a3f03DADbf2,0x0cd27D329A3F59BdfD4fE8e093c7d973Ca0d3E42,0,3000000,570035,0x8f088f920000000000000000000000000cd27d329a3f59bdfd4fe8e093c7d973ca0d3e42,0x5c3d178b30f3152a30f155ecdd8fdc2adbcf54023c2c016653888095561fdbee,"vulnerables.sol,vul,268"
0x33067d9Ab50905f3Ec1c5494A945047189c295ad,0xc398B1d48877507a6F9f83A91D23eB2759DC9351,0,3000000,302196,0x8f088f92000000000000000000000000c398b1d48877507a6f9f83a91d23eb2759dc9351,0x041bd16f6745ee359aea61446afa416f285db0c73901af14a05d4e6b26f2b59d,"vulnerables.sol,vul,271"
0x2C8dc7542469e7F49ff4943a388eA40132da5df8,0x490e864EB77a9D49b5375221B34837664F33291e,0,3000000,170621,0x8f088f92000000000000000000000000490e864eb77a9d49b5375221b34837664f33291e,0x53b543f7d8a165c4594e3a278031ea9cdd6f1af9418bbe7d51d6c353bfe7ead6,"safes.sol,safe,270"
0x8bC863D2Dcb313FdB6B71d2d8FcfD3a08cE9f321,0xF857627C1d30af022DF6DCcc6857289cc85DD363,0,3000000,221896,0x8f088f92000000000000000000000000f857627c1d30af022df6dccc6857289cc85dd363,0x10f2e4966614063ea2581e5f9ab889ebe00618b623b1239a90b463eab23b9f05,"vulnerables.sol,vul,273"
0xAbD24dAb9263C677260F572DA397EBCdE06Aac1c,0xDcd4320f60272AAe2d57090454d48C08ceCC4715,0,3000000,172953,0x8f088f92000000000000000000000000dcd4320f60272aae2d57090454d48c08cecc4715,0x9906d71d105ccde6f8fd33cb169034f94d9008a215cb89a87bee0b3f13401a52,"safes.sol,safe,272"
0x1498AC51d71712340803b80E87490ba61cc6eaC0,0x2313f30F858b8bcEe8477e818eE1a151C80109Eb,0,3000000,342346,0x8f088f920000000000000000000000002313f30f858b8bcee8477e818ee1a151c80109eb,0xc5df3f4fc21fe976ecc97170a2b4125d729963c63a642fc50a7f4caefb1704ae,"vulnerables.sol,vul,275"
0xcd62427757F6e193B25f729c8a1b481C6654ecf7,0xd73da171f29582d62105fb703fb740B92Ca48aE7,0,3000000,172953,0x8f088f92000000000000000000000000d73da171f29582d62105fb703fb740b92ca48ae7,0xb4f145e8dc6ed3ca9a91a2bc68c5b326391268587a949a63fa597596a26cc6ba,"safes.sol,safe,274"
0x45Ba38C364C58c5A21caC6bc80ECFA67bDF9D9Ef,0x954e7B8Ab44f6B945665e34Be87E673445FA567f,0,3000000,225983,0x8f088f92000000000000000000000000954e7b8ab44f6b945665e34be87e673445fa567f,0xbf8a47a6c584c4bcc4a34ba8fa84ca3192392a73011b2446210050609a411fee,"safes.sol,safe,277"
0x16E596Ecc58d2Ee60146b84345662e083A5FBdBC,0xecD9Fd57704AFfD8Aac917ec23C80833A5Bf9cBf,0,3000000,570035,0x8f088f92000000000000000000000000ecd9fd57704affd8aac917ec23c80833a5bf9cbf,0xac32a2ea7a9de26c3c1731d95cd45af6b12f0eabb68f645a88ec4678eeb4b72e,"vulnerables.sol,vul,276"
0xd1DC52EF97D9af7AE43bAa9B9a37E5761F0f6260,0xE939506Bd70e938a3a90f8d89d8E2B31DDB287A8,0,3000000,211046,0x8f088f92000000000000000000000000e939506bd70e938a3a90f8d89d8e2b31ddb287a8,0x7ff997917d5e98d7934aa5ef19bcfa5ebf5d80487c65635a96d21d3063e50615,"vulnerables.sol,vul,279"
0x6a2CCE56afB0DC662F1734016146ce1a2659D651,0xc578510431F08C47a69e6943ABbF24A3df634d79,0,3000000,213968,0x8f088f92000000000000000000000000c578510431f08c47a69e6943abbf24a3df634d79,0xccbc61efcb4fda39676e5dc000e2fccc667bf1bffff45367004250f199aa27e3,"safes.sol,safe,278"
0xD7D47843043237b312D257CA596bB4fEFeCC63Bb,0x65a164384a86c5CBEC7D91F1237c55fe5746B610,0,3000000,170621,0x8f088f9200000000000000000000000065a164384a86c5cbec7d91f1237c55fe5746b610,0xf7c17d6cfb255094029a6f23f0b0002e3772cda002a1c03417f5db38f42e8a4c,"safes.sol,safe,281"
0x83444FF477597EDF3F846292DbC886B29Cf1abBE,0xcC817846583aAf0a929A7E760e9e9962E79Cc710,0,3000000,184296,0x8f088f92000000000000000000000000cc817846583aaf0a929a7e760e9e9962e79cc710,0xd8781c29e5645920ae7466d027cc0a21e2857a79822d337eb87c78edf5e22e94,"vulnerables.sol,vul,280"
0xCf418E15fA2651672C47cD8Ef06eDD7cc99054EC,0x7e1F4a952cECd19A54CbfC3C6190ACb122Dc46EC,0,3000000,170621,0x8f088f920000000000000000000000007e1f4a952cecd19a54cbfc3c6190acb122dc46ec,0xc260a3347e4710baa3430ca98c3e521723f006814be36a16f641cc96856129e4,"safes.sol,safe,283"
0x4250317726dd2dA8647847D05B80C6e0220A69dB,0x80C54e0Cdd0a0Bea524d98D031574082e1503ad7,0,3000000,170621,0x8f088f9200000000000000000000000080c54e0cdd0a0bea524d98d031574082e1503ad7,0xbe0977adf864aa53ef70f2be8929bbdc6d4cb12c381df773d6a35957e02b0075,"safes.sol,safe,282"
0x01C06B76b31d8d22EA0Dc1fe371b81Ba672E35F7,0x0312Bb575B2cebC302f7746d2d27630DA118b0a6,0,3000000,656729,0x8f088f920000000000000000000000000312bb575b2cebc302f7746d2d27630da118b0a6,0x3104aef0dfefeb4f839b0c237cb1add55056ee5d565c24b8fbca8880e5aacd49,"vulnerables.sol,vul,285"
0xEeE6bD7bA4F8C08f96a5dD9Efff03061B0799d95,0x557AfB9C1c1c4Da3B20e027B90F5B51FD75E0d5f,0,3000000,382496,0x8f088f92000000000000000000000000557afb9c1c1c4da3b20e027b90f5b51fd75e0d5f,0x9f7c6491e570e071c51377acc3b3afe59a6ccd5d92cffb3cf6b01450d88ea770,"vulnerables.sol,vul,284"
0x525f6E45d11699E171380a5bc2Ed990759eDd3F6,0xD8C8696E95e613Be0F135d99FBBFFE2Db6Df3d5D,0,3000000,382496,0x8f088f92000000000000000000000000d8c8696e95e613be0f135d99fbbffe2db6df3d5d,0x95f3225192565f554abc9bb44ece1ff876444d788a51c7b7c7253d5c657ea1f5,"vulnerables.sol,vul,287"
0x58Fdb01ed9e36297981aB7C546fB3Cd91dfD9EfE,0xa7E9b8e438282E5fb26236a83a20A43E0c581F50,0,3000000,170621,0x8f088f92000000000000000000000000a7e9b8e438282e5fb26236a83a20a43e0c581f50,0xf7bc477ef74f531defd2c807a9e80885d5b4e3437dcc89511e2a394b8a4bf156,"safes.sol,safe,286"
0x43569D6b0D2B80cbE9c467eA740F5f32E93483C6,0x9aF08959Ac1c38c064f9Ac56613aEba5e0e7EE5b,0,3000000,213968,0x8f088f920000000000000000000000009af08959ac1c38c064f9ac56613aeba5e0e7ee5b,0xf2cadc9585dd3420033ef10ef06f705808207c2fb9342ac6b0b6fb17c2dd00f5,"safes.sol,safe,289"
0xa1314BeF045f07a141766197EbAEBD898fba0f44,0x03EdB48033c1D05C3d0042a9ff8512C06F40a9CD,0,3000000,342334,0x8f088f9200000000000000000000000003edb48033c1d05c3d0042a9ff8512c06f40a9cd,0x7b74d8ed27a99cb130dc9d97e4196afcfda92805bf6c4d2dfbfb0f18b3a7db01,"vulnerables.sol,vul,288"
0x6174343f203Ed685A315814468BEfA38fc383f42,0x6a4cF20E157cEDF5c9f06942290aD0E2aB220db8,0,3000000,199205,0x8f088f920000000000000000000000006a4cf20e157cedf5c9f06942290ad0e2ab220db8,0xbdb0f08f78e84f3bdd359fbb87e61e6bcab0ead47ca3557d8d34400b3c19989b,"safes.sol,safe,291"
0xa4Dd0Af63eCC7443C713572D53bcb523948Db6fF,0x4213acD619EF38CbE302cECb77BFc47a497cD18C,0,3000000,525161,0x8f088f920000000000000000000000004213acd619ef38cbe302cecb77bfc47a497cd18c,0xa8fe4ce220db42b81b3ad82a60ebd40e35519407875aa07c0d5844edc52d539d,"vulnerables.sol,vul,290"
0x7A6B472e9c5EC01B76ADA802BE8fe21C91DbCdB6,0x80f52a29A9bE7B8701fdC6221bD51a9182dF23EE,0,3000000,181746,0x8f088f9200000000000000000000000080f52a29a9be7b8701fdc6221bd51a9182df23ee,0x31255619d12427a418013c036b25244ee300136a4140b8c8a59b6f7dda938fd6,"vulnerables.sol,vul,293"
0x70196C164bD598403bfe3C8ddd430E3B0D962366,0xc75967503458f590A08D9951035A7Ae4B7465AF6,0,3000000,213968,0x8f088f92000000000000000000000000c75967503458f590a08d9951035a7ae4b7465af6,0x213bd3aedeb4d0dec76ca13047f45c52c5af91f26e89ce7a621dc7a01db6862d,"safes.sol,safe,292"
0xc2E76EAd46D3D8678bf54496dCf3cAb91f2b52d5,0xFF4419D47fB86dbF39528a3E7A4444bEbc34415d,0,3000000,201295,0x8f088f92000000000000000000000000ff4419d47fb86dbf39528a3e7a4444bebc34415d,0x0683e25a3b75ce0493c07f4ba1e6289f1b36471727cc0bb473b14890a6e61f30,"safes.sol,safe,295"
0xB4F03C18a31FE802B86A1585b8B0858D336e2efd,0x5e392FA09C0a2980BAf2d094fe52941e69CC3406,0,3000000,382496,0x8f088f920000000000000000000000005e392fa09c0a2980baf2d094fe52941e69cc3406,0x429a5c5c4bfa39d3d2851e810d336701073860f0625b40246252d192debb7173,"vulnerables.sol,vul,294"
0x8B71DF105f14c5237214F099A1579749Ca000b16,0x3B9D834144d655F68bD4412C0A28FaD0c7a0DC86,0,3000000,225983,0x8f088f920000000000000000000000003b9d834144d655f68bd4412c0a28fad0c7a0dc86,0xcdef76d3b5520f725166a5f49f437c370113b56cc32faf193c84e9e45b06e900,"safes.sol,safe,297"
0x9819f78de40fF307f4dc689243e739a698247dec,0x241512B70d84185Dfb418af8CAD02fD2e93Db5ea,0,3000000,162546,0x8f088f92000000000000000000000000241512b70d84185dfb418af8cad02fd2e93db5ea,0xf57fca98deba5b0b24854d456acf5d3d8d88cf78778a214704b8022ac7a23c53,"vulnerables.sol,vul,296"
0x71e98fA3eee35558BEFF4a1a41F0f30eBa42D20C,0x2C689D2E0dDb1E45e9dFF9Ad1ebAb671C6a29b0E,0,3000000,172953,0x8f088f920000000000000000000000002c689d2e0ddb1e45e9dff9ad1ebab671c6a29b0e,0xebe0739225b65b500f76818cf100e435c0026ece07f95b8ed6c03ae2deaec8dd,"safes.sol,safe,299"
0xaB9f4DEaea7f8B37b4781107bdd722bEeb06D77e,0xbb199585c5909aD416F107e5c142E5E803a8c3ec,0,3000000,181746,0x8f088f92000000000000000000000000bb199585c5909ad416f107e5c142e5e803a8c3ec,0xe0a72687a51c73a98dfd50d4587ee63f6c16c40758bdeb377a2983896c19ae59,"vulnerables.sol,vul,298"
0x43d575a7A3237cFae415D4fF59d7b729d1de7D24,0x25161479E5F79C5Aa7BEeEA2AE247e6D232E64e2,0,3000000,201295,0x8f088f9200000000000000000000000025161479e5f79c5aa7beeea2ae247e6d232e64e2,0xb5e65e4f258f11071b41575022766769d82f29443aae6249d52218e2041affd6,"safes.sol,safe,301"
0xe038181AD82Ac332ceBA188D0E9FdBdd2bFE851f,0x11F1c8013C665bbeA3b5cD7f9A740e0869Ab9029,0,3000000,162546,0x8f088f9200000000000000000000000011f1c8013c665bbea3b5cd7f9a740e0869ab9029,0x176d827c1cc3ff9bf22544aca5a2f3f1219954f32b78a199efa551e1acb08abb,"vulnerables.sol,vul,300"
0xD4ED1b6346604d83be5752564cce038609E3489c,0x6b1223F81205D59d945bf6846a74B7162f7e1630,0,3000000,162546,0x8f088f920000000000000000000000006b1223f81205d59d945bf6846a74b7162f7e1630,0x72c3d3a3855f0baa029df94e93bee6b58b7504e0448b9b4ca5875e3b7ad2f74a,"vulnerables.sol,vul,303"
0x790E255A09eC68badb4c84Efff66513C65Fc0dd7,0xc91F4bdeB8269dd85B49FaDa7Ed2fCcCF606534D,0,3000000,144369,0x8f088f92000000000000000000000000c91f4bdeb8269dd85b49fada7ed2fcccf606534d,0x961252b6c74fd69226509aa7e0f1301b0f7c4e0977386457c860c8aa6001fc5a,"safes.sol,safe,302"
0x631F7cF0A23Ffcc359a7f13b08D60d2F46297B77,0x031A863e9487c63d9786358B273834814C7DD626,0,3000000,382496,0x8f088f92000000000000000000000000031a863e9487c63d9786358b273834814c7dd626,0x4fea104f2153fe13f65b339d267c49a293114959eb5d738ba103b69471000974,"vulnerables.sol,vul,305"
0x58FfBc75d27c3d9d2430E347b133e756F46C588B,0x442B74044dD5b6847896E31Dd0fd3497Bb501E08,0,3000000,225983,0x8f088f92000000000000000000000000442b74044dd5b6847896e31dd0fd3497bb501e08,0xc65bb19123679adb6ded6271900782df2c6af091c56a9ab1a43ba2320a71cd77,"safes.sol,safe,304"
0x82E395231505441860a05D06AffDF3AF83B5CB1F,0x533BB1cE606D752133D7A5AC8BeD2c4FB646939c,0,3000000,390539,0x8f088f92000000000000000000000000533bb1ce606d752133d7a5ac8bed2c4fb646939c,0x6e5520732e9ee97e278749abe17a81cef75eb46920d39f0dbf349d32234cb340,"vulnerables.sol,vul,307"
0x02b22Bb1A0056f7F9328c8026Facce683C7c8324,0x877a916CB88988412e68e3A4676e15E0C042f412,0,3000000,225983,0x8f088f92000000000000000000000000877a916cb88988412e68e3a4676e15e0c042f412,0x2553cc0280331f574241eb4843027ae256c695d2f6320a9bece524283e5216bc,"safes.sol,safe,306"
0xCe388bbb57A95Db2E53e13CbFd1684AfC78D3515,0x39C83F6070249cB0D02129c0C251ed8380594fA2,0,3000000,104046,0x8f088f9200000000000000000000000039c83f6070249cb0d02129c0c251ed8380594fa2,0x23d803093803fce1e8459210d9927aca5d192d5ca5bf83cf850971caaf37d443,"vulnerables.sol,vul,309"
0x02219F5cB8371a04349698a6Eb9a76DAe2201889,0x2A09A41F2308779536a06dc9f08Ed898F0f0eBcC,0,3000000,378635,0x8f088f920000000000000000000000002a09a41f2308779536a06dc9f08ed898f0f0ebcc,0xb21e2adb470a2dbe6e18bdf96a300db6530916ec58c5cbd14c89d2f2138742c3,"vulnerables.sol,vul,308"
0xf5f598dc9c9A85a05c8d72905Fd710df549485da,0x5a05B1b5491Cd6E14AD3c3331c7daEc419992278,0,3000000,170621,0x8f088f920000000000000000000000005a05b1b5491cd6e14ad3c3331c7daec419992278,0x82be1aedf4ed96e80e809efa21de50e2530597dfbf85661104539abe8944c840,"safes.sol,safe,311"
0x8d08871bD0EC5ABE0db85d8b1162747863707942,0xce10cb998403Df4076585c6c4D08Fff8e81e0b17,0,3000000,170621,0x8f088f92000000000000000000000000ce10cb998403df4076585c6c4d08fff8e81e0b17,0x4f7fc1eea2c987a645290ede2a6849ba1382aaf464c54335a6e901c9dd0125cc,"safes.sol,safe,310"
0x0b5f0e91b814897A5fEBEb8F78bEe53E55079583,0x58370603108002cf871DEa3C0dF120a28C4B07A7,0,3000000,201295,0x8f088f9200000000000000000000000058370603108002cf871dea3c0df120a28c4b07a7,0xcc0e0f57b572dc784b4bb9a95ed4e452dc04d0a7ec37398d57b9dd2b99fe56e9,"safes.sol,safe,313"
0x46c13DfcD5F35c3858Ae18B344f3F3A24768888b,0xA429bDDBe78d93074dB54649262AE13512351d9E,0,3000000,371717,0x8f088f92000000000000000000000000a429bddbe78d93074db54649262ae13512351d9e,0x0d80e50f13bd68c5e6e30b977610dfadc9e6908a2febf18fe86e0bab8e223e00,"vulnerables.sol,vul,312"
0x17ed270D7a639fd25AF15E4EE30aE51FefCd0c62,0xfb7b9192B1EE17f9629e0912D9210c88B1425A95,0,3000000,333356,0x8f088f92000000000000000000000000fb7b9192b1ee17f9629e0912d9210c88b1425a95,0xb82ff4705b659929910840bfb0115e89d2ae7b92258f95d336e982831b18f856,"vulnerables.sol,vul,315"
0x9362bcDe6eD07F07F7A19041C69e359bEDabA367,0x74e6e0d588Bfbd9DbCcCAF2C17F8Eb27eA0F4434,0,3000000,435413,0x8f088f9200000000000000000000000074e6e0d588bfbd9dbcccaf2c17f8eb27ea0f4434,0x75ca72a5113052bc5b105a4490e11a515d7a8d6410b37f0ec54bd555740d488e,"vulnerables.sol,vul,314"
0x79458c8F76075Ef82A8Eaa03cA1B95Fe2c8C7C61,0xa6B4F12dDBbC3Af93781Eb92A20E1933aD2b3DE8,0,3000000,199205,0x8f088f92000000000000000000000000a6b4f12ddbbc3af93781eb92a20e1933ad2b3de8,0x061527b48fdb3a074eaa8712dae80cfaa07b9da21b2453d19534a5c039e7e32f,"safes.sol,safe,317"
0x867f4749eC2A9e053e7666B5ad3c980947F3434A,0x72aE183678d21047eB29C88296f4829736279d9D,0,3000000,181746,0x8f088f9200000000000000000000000072ae183678d21047eb29c88296f4829736279d9d,0x6a37b029513cd8de6d6f67f3547eb0f92d112069b0c6b17cb37fea82211b444a,"vulnerables.sol,vul,316"
0x93D435C9D08B7D72C4aBCbd7669A8B63C93a4C43,0xC77F26b83Ff285322531b2ebb43A9d78C2928ccA,0,3000000,199205,0x8f088f92000000000000000000000000c77f26b83ff285322531b2ebb43a9d78c2928cca,0x7cecd5e0e37a1456bb84fcabce2b8ba2eff41806a9a70de9ae72a5527736dd10,"safes.sol,safe,319"
0xB4DCe5b27EE25ebe7A089f6bb47B48167f065c47,0x1Fdf429cD67409FBBa1aa781E1272C9301662E2B,0,3000000,199205,0x8f088f920000000000000000000000001fdf429cd67409fbba1aa781e1272c9301662e2b,0x262ed62bab071e04df04e8666f5cb4be99e35ba4ed4ddc1c9eee2c41293df623,"safes.sol,safe,318"
0x4D2b3a8731843808102D8138E7A44feDAF108BFA,0x7785832012Db707F9e38ed882193C91c2255Aa9e,0,3000000,225983,0x8f088f920000000000000000000000007785832012db707f9e38ed882193c91c2255aa9e,0xfbd59a401a52b9c7591913bdd9906947655e863a90e9014894c08c3e4e97f3c9,"safes.sol,safe,321"
0x33E64d7C6a84eca277742208eaeB1fe40E3476dB,0x61e6C271ec98A5e003f267AfBF18C753f8081574,0,3000000,743423,0x8f088f9200000000000000000000000061e6c271ec98a5e003f267afbf18c753f8081574,0xf2d81847293ac5d7c0f00682918e720e8269b59d27c4f431eb4ae7f6cba98984,"vulnerables.sol,vul,320"
0xEBA533285e546E68fD8ccA939C62209F1eA41F0c,0x1467567f3C0703580bEF6f9a7f9309f0ff52B9aB,0,3000000,170621,0x8f088f920000000000000000000000001467567f3c0703580bef6f9a7f9309f0ff52b9ab,0x3580cf603753a2eaed9ee8ace3bef1195c25875faae28acb2831ba1860536b8b,"safes.sol,safe,323"
0xbd7EEf572bf66Cbde31D8a26431A3f469c5BeC1D,0x3A8060451284a0A4c6f167255ea2FB38bb35163e,0,3000000,483341,0x8f088f920000000000000000000000003a8060451284a0a4c6f167255ea2fb38bb35163e,0x4c00b23f6ab9e0c8240ab005f94d7f40738b050ba15041211b584f740232f952,"vulnerables.sol,vul,322"
0x35e8C06c7F621795eb2A2cA264572ee800500182,0x86e7fB5c951871A969be5305fc29098bf0e1fc8a,0,3000000,743423,0x8f088f9200000000000000000000000086e7fb5c951871a969be5305fc29098bf0e1fc8a,0x6e95dd617b6db7e9a8e608c74e582fd3654eac6f5584519ce5edab6d4c020565,"vulnerables.sol,vul,325"
0x7b7Bbc19FaeF9a2f2AdadCcea6120679701AD93d,0x96FA6fc8E4d640427a6A6B5f5822a1a882A9985c,0,3000000,199205,0x8f088f9200000000000000000000000096fa6fc8e4d640427a6a6b5f5822a1a882a9985c,0x39e2f69315e84e3504e17e61266c2956c7dd78a51faf17ea55cf45ce268d38ca,"safes.sol,safe,324"
0x8167d3F1DE4CC132f00D051E404cba481F35e0F9,0x40B2CA121B4303AA3f952Ee349Fa285E4AedAE56,0,3000000,184296,0x8f088f9200000000000000000000000040b2ca121b4303aa3f952ee349fa285e4aedae56,0xe2c1504843923beb0d2d4472759627f4bfb3e9071244900e5abc3a571016f172,"vulnerables.sol,vul,327"
0x2c3741FBAb980eb5823152f473E41CE2bA377821,0x658B053558f0309AFc430cAfcd2f09CE14f1FeeF,0,3000000,213968,0x8f088f92000000000000000000000000658b053558f0309afc430cafcd2f09ce14f1feef,0x5eea2864e385fc0b839a404b914de2a49399f04c5a9016f3e0d04245cf5e904d,"safes.sol,safe,326"
0x56Bd4011C226c95113d01A599815bCBA98bd2627,0xD8B1e5Cd78E8754A19BE754A5c74a40cd16C19E1,0,3000000,170621,0x8f088f92000000000000000000000000d8b1e5cd78e8754a19be754a5c74a40cd16c19e1,0x709905cfb9c4948bb39aeaa33e4cd8ec6d274cfbaf89156c93a7a33678ebd76d,"safes.sol,safe,329"
0xc53931D6075b358b231d1aEBb4C5c0946F91679b,0x5E72b4020189577daB317D502d9E34Ed5D178327,0,3000000,492191,0x8f088f920000000000000000000000005e72b4020189577dab317d502d9e34ed5d178327,0xe4b1ce6701f7accad201c38e6a24e9142af1a80756139632faf2032ecb23812e,"vulnerables.sol,vul,328"
0xA9471046c201c42D44CAf089A72Bc2a7a8e9b10d,0xcd07040D256896DF56F81F9c8F792C72b8616F3F,0,3000000,181746,0x8f088f92000000000000000000000000cd07040d256896df56f81f9c8f792c72b8616f3f,0x88bde543ad8f0ebd3c85d4a045a09b6f75ce2aa7526ceb5bef704dcf24d909fc,"vulnerables.sol,vul,331"
0xeEE3b0471cfcE7692e71f533388D8f9945bB4aeB,0x9E8350ED19c88a8FFD9aD32dAb3cA4Eb68C69FF3,0,3000000,144369,0x8f088f920000000000000000000000009e8350ed19c88a8ffd9ad32dab3ca4eb68c69ff3,0x437ebc8e63268f236b4e21aa61b214da3200a81d70883bc5e76bb58d14f8ee10,"safes.sol,safe,330"
0x85c3A1907490a1728C84A43c7ab4ad5cd37987f0,0xa73eD120e83DBD389379C5fe33200AA122906A85,0,3000000,413537,0x8f088f92000000000000000000000000a73ed120e83dbd389379c5fe33200aa122906a85,0x9e4830d96bd1e670fd3c58b7900e1cc07a2472091b8bc4130d2e716f637d58d9,"vulnerables.sol,vul,333"
0x13ff2658067DCF47FaF621dc2E3fd1221DEB3D93,0x25f82Ad1B581A7a1C3e3D81E5a52e23e0A2004d3,0,3000000,144369,0x8f088f9200000000000000000000000025f82ad1b581a7a1c3e3d81e5a52e23e0a2004d3,0xff46cc8d8c3c8a5100cd123774143edfe1ed30dce786b14468faa2e6587e19fa,"safes.sol,safe,332"
0x39064E9330457688a7573714559332a0e6bbDbB6,0x4d7F299e572dE7a61D3c8a64039e7d2C1caCF09C,0,3000000,530957,0x8f088f920000000000000000000000004d7f299e572de7a61d3c8a64039e7d2c1cacf09c,0x1ba2bd937fedba01e79d7d751b49c082f087be396695bf5329a8f324f37d7bd0,"vulnerables.sol,vul,335"
0xaD84a100fFa742840F8F3ee36dd8304db7177b1a,0xF5a03351a0705C57D51b22B57BF3785f6D239369,0,3000000,225983,0x8f088f92000000000000000000000000f5a03351a0705c57d51b22b57bf3785f6d239369,0x5e26825db2db1dfa48cccf6fb9d46afa0c5ddba642ec860253af28030cb53530,"safes.sol,safe,334"
0xe4C7BF452769648Bd50A513be7429bB831717700,0xac1e7322289d276C3A8e342D1f5eD8C7CA3bE885,0,3000000,656729,0x8f088f92000000000000000000000000ac1e7322289d276c3a8e342d1f5ed8c7ca3be885,0x34e94c602adcffc5c9222a588fb75b7429cf9c3e3efeacf72ead375fd603f657,"vulnerables.sol,vul,337"
0x90A0a54c7e7EC24efD77F750229a4A3fd3169676,0x949C5CDc2f635149E3885c9EFd4d0fB061b1ba7b,0,3000000,172953,0x8f088f92000000000000000000000000949c5cdc2f635149e3885c9efd4d0fb061b1ba7b,0x30a88b4a43b45e6ee5c469f81e15fe13536e99a6675e3b8a254b67346c7c6bc5,"safes.sol,safe,336"
0x48170Cbf140bB3e0980EC9c98E193095772fD587,0xdBAC5f60AfCfe71734a8691aAD4102713dF5a20e,0,3000000,162546,0x8f088f92000000000000000000000000dbac5f60afcfe71734a8691aad4102713df5a20e,0x46d4301a5a02f1274c5183d0d3fa9babb40ecda8bb2874430292805500762e90,"vulnerables.sol,vul,339"
0x76c089Ed512a5d565755a6bF3eA5b61F37c2DcF4,0x0338423582B10F9ff0D643A10FDf2D0D982E0001,0,3000000,213956,0x8f088f920000000000000000000000000338423582b10f9ff0d643a10fdf2d0d982e0001,0x1fc909c59e543c46a91a43df286fde6696b15fe0ad8ebf834f70485ece2debd0,"safes.sol,safe,338"
0x724BF0CbE89f570E350522516a3F8252A7901B15,0x2Ea16EF1ce24EFfe888F1ac82767b5f086F8a06e,0,3000000,201295,0x8f088f920000000000000000000000002ea16ef1ce24effe888f1ac82767b5f086f8a06e,0x02f3f09a0e0f4d6d0e8762b4b71f6f875e2e85a364901f5978e735201e7325a6,"safes.sol,safe,341"
0x2c20Ad8a16234C957CdB858151C7502AB71CEc25,0x8415323d370c927fb0b1A8DBb49d472878793375,0,3000000,830117,0x8f088f920000000000000000000000008415323d370c927fb0b1a8dbb49d472878793375,0x2e7f2d09a25dce3b489079f92cc07124d0ce0f496f8a200488b613a00dc2cd9c,"vulnerables.sol,vul,340"
0x4AF057b93b59006FCED42B124D9Ca8Adc4a882Cc,0x1d7633eeb0e8a18684f7F98992CeE2f9Bc38c410,0,3000000,293468,0x8f088f920000000000000000000000001d7633eeb0e8a18684f7f98992cee2f9bc38c410,0x6d9a1afb201836bfbea30e26af742555c2b034d2826aa5c252481ba5377e27c0,"vulnerables.sol,vul,343"
0xC5F5310F9017E0Ac7f63BE62d15e53eEea16b829,0x73fe68c26F47F3C5bbcC0EE15e9a3F148bec745b,0,3000000,172953,0x8f088f9200000000000000000000000073fe68c26f47f3c5bbcc0ee15e9a3f148bec745b,0xa21e191375e13fb050661d0125048e11dd15dc55f4a206370e3028d7b7ee116a,"safes.sol,safe,342"
0xb7f32e95c4125AB280Ff5F1f6309Ac70038A6167,0x0eEB97F1e52165E45531d2d0E69dBd465F921DD1,0,3000000,302196,0x8f088f920000000000000000000000000eeb97f1e52165e45531d2d0e69dbd465f921dd1,0x13c895a2eced06be46082caf516f1b05a64710f6535de746157d7c4a3e5a5bf7,"vulnerables.sol,vul,345"
0xC6a5ce705A7DeDa4Fe500c3f2bFC97f697b04E1B,0x4ffb96550056965a161c05cC3Bc7be3f15B45F73,0,3000000,225971,0x8f088f920000000000000000000000004ffb96550056965a161c05cc3bc7be3f15b45f73,0xd3d27a6b4db15935f885b71f601e7e2565d07c4bedea82c326f357d8db87e3f0,"safes.sol,safe,344"
0xF7e158F008564298A4D04073D515cF29754d7A81,0xBB15603ec934C7D16019DCACf1Bc5Fd634C4B988,0,3000000,201295,0x8f088f92000000000000000000000000bb15603ec934c7d16019dcacf1bc5fd634c4b988,0xebf9f7612715ebeb71ce2354fd4aeafb14d2901ceee66d74dea9949be2264922,"safes.sol,safe,347"
0xb1dF11E4B7F9ace030F426e8a8898d94CDFD765b,0x01316C5847EEB28f6252Bcd78102458593105EDD,0,3000000,221896,0x8f088f9200000000000000000000000001316c5847eeb28f6252bcd78102458593105edd,0x7f3de1ccede01be77deb6d2ed9e5e993bc0c7afadcc5006db136edb97edef0b0,"vulnerables.sol,vul,346"
0x20D035D98A8D6e0CFabDe499CB63A25108DC3B2f,0x8Ce0F24545c408Bbc030DB253cAF9e0729EDfFcb,0,3000000,680537,0x8f088f920000000000000000000000008ce0f24545c408bbc030db253caf9e0729edffcb,0xd99ecfb0433c02388c608d86691dab777d3ca5bfc317cb3a227422a5e9960639,"vulnerables.sol,vul,349"
0x7B503958cBaD6CC5818F713682F318bD91006237,0xA8A367D273014872D73f78dB4132d033f56fcabC,0,3000000,225983,0x8f088f92000000000000000000000000a8a367d273014872d73f78db4132d033f56fcabc,0xfa410ec0de4fa2b96b6d550c40ae641491bc9aa96e21f96d4757419967b9f4d9,"safes.sol,safe,348"
